what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470396016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470397335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470420614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470427919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470434119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470435029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470436448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470437465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470438023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470438650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470439243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470440148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470448742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470450536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470454730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470458102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470461998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470466549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470470026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470473708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470477137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470480133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470484299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470488225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470491989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470494793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470498792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470501324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470505081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470507646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470510881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470511358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470718633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470719381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470723723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470724203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470731963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470737483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470743035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470744512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470748692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470753984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470757649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470760541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470764554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470767473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470771171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470773725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470777742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470779650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470939259
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384470942867
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384470944191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384470950993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470951992
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1384470952133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470954242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384470957597
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1384470963087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384470965239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384470972032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384470972485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384470976876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384470979959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384470982276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384470983219
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384470985709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470987115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470989390
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384470993459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384470994565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384471007490
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384471007517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384471023826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384471066692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384471067806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384471069595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384471071170
